Company,ID,Year,Quarter,Round,Self-Score,Self-Description,SM Score,Analysts Notes
Shortlist,1050,2018,4,1,3,"- Time based Request module (RFI,RFP) triggers automated workflow when request is expired. SOW contracts are automatially generated and prefilled based on the Task/Vendor/Contractor profile, and send for signing & countersigning. Onboarding worfklows can be set up to automatically proceed candidate to a subsequent stage when completed requested information.  Document expiry triggers a workflow that may suspend or change ICW status in the system",2,
Shortlist,1051,2018,4,1,4,,3,
Shortlist,1052,2018,4,1,4,"Predefined and custom made reports available via XLS, CSV",3,
Shortlist,1053,2018,4,1,4,custom url with parameters,3,
Shortlist,1054,2018,4,1,3,"boolean search, tags, indexed documents/document search",3,
Shortlist,1055,2018,4,1,5,"we are integrated with a leading BI platform, that enables us and customer to generate reports on the adhoc basis",1,
Shortlist,1056,2018,4,1,5,we are integrated with a leading BI platform - Sisense. ,3,
Shortlist,1057,2018,4,1,5,custom dashboards enabled,3,
Shortlist,1058,2018,4,1,5,"KPI tracking other measurements are available via custom BI reporting, BI embeded widgets and dashboards",2,
Shortlist,1059,2018,4,1,5,"IC compliance reports, Banking Information, Payable Information, BI reports access",3,
Shortlist,1060,2018,4,1,3,Budget task tracking. Contractor Spend per Task/Project/Contractor Category. ,2,
Shortlist,1061,2018,4,1,3,"External cloud on AWS, but private instance if required",0,
Shortlist,1062,2018,4,1,3,20% private instance / 80% public,3,
Shortlist,1063,2018,4,1,3,Relational/SQL,3,
Shortlist,1064,2018,4,1,3,,2,
Shortlist,1065,2018,4,1,4,"Our search engine is based on a Algolia that is designed for big data processing and search, and provides very fast seearch and results",2,
Shortlist,1066,2018,4,1,5,Extensive terminology customization,4,
Shortlist,1067,2018,4,1,4,"Payable information, missing SOW, Expired documents - notification and visual indication",3,
Shortlist,1068,2018,4,1,4,"Yes modern, Django + Angular",4,
Shortlist,1069,2018,4,1,4,Python/Django/Angular,4,
Shortlist,1070,2018,4,1,3,Support ecyryption but not ISO certified (27001) yet,3,
Shortlist,1071,2018,4,1,5,We pride ourselves to be one the most user friendly and modern enterprise workforce platforms available on the market,4,
Shortlist,1072,2018,4,1,5,"Modern, Consumerized Enterprise UX design approach, with the focus on a Business User. Our core cusomer/user base has a very high expectations to product look & feel, the modern approach results in the higher user engagement, particuarly on the business user side.  Our approch to navigation and the app design is based on the believe that it has to be fully customizable to client use case, hence our platform allow for chainging terminology, hiding unused modules/sections and other elements of the app to ensure clean, uncluettered look. ",4,
Shortlist,1073,2018,4,1,5,2018,4,
Shortlist,1074,2018,4,1,5,3,4,
Shortlist,1075,2018,4,1,5,Yes,3,
Shortlist,1076,2018,4,1,5,"Yes, OKTA, Yammer, MS AD, SAML 2",3,
Shortlist,1077,2018,4,1,3,Admin users can add others users. Custom User Roles can be created,3,
Shortlist,1078,2018,4,1,3,"From the default, there are 2 roles on buyer user side: Admins and Regular users. Admins have access to all actions, including setting permissions for Regular users. If required we can configure the account so it as multiple user types/groups",3,
Shortlist,1079,2018,4,1,3,"Access can be managed on actions (like inviting partners) as well as objects level (like payments). Also some crucial data, like bank details, is encrypted.",3,
Shortlist,1080,2018,4,1,3,"We currently offer a full mobile access for both Users and ICW, however only key features for ICW, like setting availability or reviewing job openings, are mobile optimized. In addition we offer SMS communication between User and ICW, and ICW can respond via SMS to set availability, or accept a project. 
Mobile app for ICW schedulled for Q1 2019",2,
Shortlist,1081,2018,4,1,,Mobile app for ICW schedulled for Q1 2019,2,
Shortlist,1082,2018,4,1,3,0.1,2,
Shortlist,1083,2018,4,1,,,0,
Shortlist,1084,2018,4,1,3,"Sisense, Hellosign, Slack, Zepier, Xero, Jira, Qwil, ",3,
Shortlist,1085,2018,4,1,3,Not available yet. On the roadmap ,1,
Shortlist,1086,2018,4,1,4,Recetnly made a full time hire - data science/AI/ML systems architect.,2,
Shortlist,1087,2018,4,1,4,Recetnly made a full time hire - PHD/data science/AI/ML systems architect. https://www.linkedin.com/in/ziemowitslawinski/,3,
Shortlist,1088,2018,4,1,4,"2018 - more work around facilitation vendors/staffing suppliers on the platform, AI/Machine learning (talent to task martching, talent to job desc matching, labor compliance automated recommendations and screening)",3,
Shortlist,1089,2018,4,1,3,"We use Intercom to support both buyers and partners using our platform. Communiaction around RFIs, Tasks and Projects, Payments is supported directly in the app via our own messaging system. Some time-sensitive messages can be responded directly via email.",3,
Shortlist,1090,2018,4,1,0,We don't support it at them moment.,0,
Shortlist,1091,2018,4,1,0,Not at the moment.,0,
Shortlist,1092,2018,4,1,0,IoT is not supported at the moment.,0,
Shortlist,1093,2018,4,1,3,"- Onboarding and Implementation, and customer data processing for implementtation purposes. Change Management Services. Workforce compliance screening and certification, thrid party background checkis, worfkorce compliance safety ongoing monitoring, AOR. EOR, Training provided in a package. ",3,
