vendor_id,e_id,sm_score,analyst_notes
4,2120,1,
4,2121,3,
4,2122,0,
4,2123,2,
4,2124,1,Not scored round 1
4,2125,1,
4,2126,0,
4,2127,0,
4,2128,1,Not scored round 1
4,2129,4,
4,2130,3,
4,2131,3,
4,2132,2,
4,2133,2,
4,2134,3,Not scored round 1
4,2135,1,
4,2136,1,
4,2137,2,
4,2138,1,Not scored round 1
4,2139,0,
4,2140,3,
4,2141,4,
4,2142,2,
4,2143,3,
4,2144,2,
4,2145,0,
4,2146,1,
4,2147,2,
4,2148,2,
4,2149,1,
4,2150,2,
4,2151,2,
4,2152,1,
4,2153,1,
4,2154,1,
4,2155,2,
4,2156,1,
4,2157,1,
4,2158,1,
4,2159,2,
4,2160,2,
4,2161,1,
4,2162,0,Not scored round 1
4,2163,2,
4,2164,2,
4,2165,2,
4,2166,2,Not scored round 1
4,2167,1,
4,2168,0,
4,2169,0,
4,2170,1,
4,2171,0,
4,2172,0,
4,2173,1,
4,2174,1,
4,2175,0,
4,2176,0,
4,2177,0,
4,2178,1,
4,2179,1,
4,2180,1,
4,2181,1,
4,2182,0,
4,2183,0,
4,2184,0,
4,2185,0,
4,2186,0,
4,2187,2,
4,2188,0,
4,2189,0,
4,2190,0,
4,2191,0,
4,2192,0,
4,2193,3,
4,2194,0,
4,2195,0,
4,2196,1,
4,2197,2,
4,2198,0,
4,2199,1,
4,2200,2,
4,2201,1,
4,2202,2,
4,2203,2,
4,2204,2.5,
4,2205,2,
4,2206,1,
4,2207,2,
4,2208,1,
4,2209,0,Not scored round 1
4,2210,2,"Describes Strong capabilities. i.e., 3"
4,2211,1,"Sounds strong (which is a 3), but will give extra 0.5 for 'GBS' support"
4,2212,0,
4,2213,0,Not scored round 1
4,2214,3,Strong. 3.
4,2215,3.5,"Decent, but not as robust as others"
4,2216,2,
4,2217,2,Sounds like some support. Few vendors getting 3+
4,2218,3,Strong. 3.
4,2219,2,"Decent, but not as robust as others"
4,2220,3,
4,2221,2,Sounds like some support. Few vendors getting 3+
4,2222,0,Will give a 1
4,2223,0,
4,2224,0,
4,2225,0,
4,2226,1,Will give a 1
4,2227,2,
4,2228,2,
4,2229,0,
4,2230,3,
4,2231,1,
4,2232,1,
4,2233,0,
4,2234,3,
4,2235,0,
4,2236,0,
4,2237,2,
4,2238,1.5,
4,2239,1,
4,2240,3,
4,2241,1,
4,2242,0,
4,2243,0,
4,2244,0,
4,2245,2,Not scored round 1
4,2246,2.5,Not scored round 1
4,2247,0,
4,2248,3,
4,2249,2,Not scored round 1
4,2250,0,Not scored round 1
4,2251,2,
4,2252,2,
4,2253,2,Not scored round 1
4,2254,0,
4,2255,2,
4,2256,1,
4,2257,0,Not scored round 1
4,2258,3,
4,2259,3,
4,2260,2,
4,2261,2,
4,2262,2,
4,2263,3,
4,2264,1,
4,2265,3,
4,2266,1,
4,2267,1,
4,2268,0,
4,2269,0,
4,2270,2,
4,2271,0,
4,2272,1,
4,2273,2,
4,2274,1,Not scored round 1
4,2275,2,
4,2276,2,
4,2277,2,
4,2278,,Not scored round 1
4,2279,2,
4,2280,2,
4,2281,3,
4,2282,1,
4,2283,3,
4,2284,1,Not scored round 1
4,2285,0,
4,2286,1,
4,2287,1,
4,2288,2,Not scored round 1
4,2289,2,
4,2290,1,
4,2291,1,
4,2292,2,
4,2293,2,
4,2294,2,
4,2295,1,Not scored round 1
4,2296,1,
4,2297,2,
4,2298,3,
4,2299,,Not scored round 1
4,2300,2,
4,2301,1,
4,2302,2,
4,2303,1,
4,2304,1,Not scored round 1
4,2305,0,
4,2306,1,
4,2307,1,
4,2308,0,Not scored round 1
4,2309,1,
4,2310,1,
4,2311,0,
4,2312,0,
4,2313,0,
4,2314,0,
4,2315,0,
4,2316,0,
4,2317,0,
4,2318,0,
4,2319,0,
4,2320,0,
4,2321,0,
4,2322,2,
4,2323,1,
4,2324,3,Not scored round 1
4,2325,2,Not scored round 1
4,2326,3,
4,2327,0,
4,2328,3,Not scored round 1
4,2329,,Not scored round 1
4,2330,2,
4,2331,3,
4,2332,2,
4,2333,1,
4,2334,0,
4,2335,2,
4,2336,1,
4,2337,2.5,
4,2338,2,
4,2339,0,
4,2340,1,
4,2341,2,
4,2342,2,
4,2343,1,
4,2344,1,
4,2345,2,
4,2346,2,
4,2347,2,
4,2348,1,
4,2349,0,
4,2350,3,
4,2351,0,
4,2352,0,Not scored round 1
4,2353,2,
4,2354,2,
4,2355,2,
4,2356,3,Not scored round 1
4,2357,0,Not scored in round 1
4,2358,0,
4,2359,0,
4,2360,0,
4,2361,3,Not scored in round 1
4,2362,1,Not scored round 1
4,2363,0,Not scored round 1
4,2364,0,Not scored round 1
4,2365,1,Not scored round 1
4,2366,3,Not scored round 1
4,2367,3,Not scored round 1
4,2368,1,Not scored round 1
4,2369,0,Not scored round 1
4,2370,2,Not scored round 1
4,2371,2,
4,2372,1,
4,2373,0,
4,2374,2,
4,2375,3,
4,2376,2,
4,2377,2,
4,2378,1,
4,2379,0,
4,2380,2,
4,2381,1,
4,2382,1,
4,2383,2,
4,2384,3,
4,2385,1,
4,2386,1.5,
4,2387,2,
4,2388,3,
4,2393,2,
4,2394,2,
4,2395,3,
4,2396,1,
4,2397,2,
4,2398,2,
4,2399,2,
4,2400,1,
4,2401,0,
4,2402,0,
4,2403,0,
4,2404,0,
4,2405,0,
4,2406,2,
4,2407,1,
4,2408,4,
4,2409,3.5,
4,2410,3,
4,2411,3,
4,2412,2,
4,2413,2,
4,2414,2,
4,2415,1,
4,2416,3,"Looking for capabilities within CLM, not SXM"
4,2417,2.5,
4,2418,2,
4,2419,2,
4,2420,2,"Looking for capabilities within CLM, not SXM"
4,2421,3,
4,2422,1.5,
4,2423,2,
4,2424,3,
4,2425,2,
4,2426,3,
4,2427,2,
4,2428,2,
4,2429,2,
4,2430,2,
4,2431,0,
4,2432,2,
4,2433,2,
4,2434,2,
4,2435,3,
4,2436,1,
4,2437,3,
4,2438,3.5,
4,2439,2,
4,2440,2,
4,2441,2,Will assume there's at least a customer advisory board for clients to share requirements and share with each other
4,2442,3,
4,2443,2.5,
4,2444,0,
4,2445,1,Will assume there's at least a customer advisory board for clients to share requirements and share with each other
4,2446,0,
4,2447,2,
4,2448,2.5,
4,2449,2,
4,2450,2,
4,2451,2,
4,2452,2,
4,2453,2,
4,2454,0,
4,2455,2,
4,2456,1,
4,2457,1,
4,2458,1,
4,2459,1,
4,2460,2,
4,2461,2,
4,2462,2.5,
4,2463,2,
4,2464,0,
4,2465,1,
4,2466,2.5,
4,2467,2,
4,2468,2,
4,2469,2,
4,2470,0,
4,2471,2,
4,2472,3,
4,2473,2,
4,2474,2,
4,2475,1,
4,2476,2.5,
4,2477,2,
4,2478,2,
4,2479,1,
4,2480,2,
4,2481,2.5,
4,2482,2,
4,2483,1.5,
4,2484,2,
4,2485,2,
4,2486,0,
4,2487,1,
4,2488,2,
4,2489,2,
4,2490,2,
4,2491,1,
4,2492,2,
4,2493,1,
4,2494,2,
4,2495,1,
4,2496,2,
4,2497,2,
4,2498,0,
4,2499,2,
4,2500,3,
4,2501,0,
4,2502,0,
4,2503,2,
4,2504,3,
4,2505,3,
4,2506,2,
4,2507,1,
4,2508,1,
4,2509,1,
4,2510,1,
4,2511,1,
4,2512,2,
4,2513,2,
4,2514,2,
4,2515,2,
4,2516,2,
4,2517,0,
4,2518,2,
4,2519,1,
4,2520,1,
4,2521,2,
4,2522,0,
4,2523,0,
4,2524,2,
4,2525,2,
4,2526,2,
4,2527,3,
4,2528,2.5,
4,2529,2,
4,2530,3,
4,2531,2,
4,2532,2.5,
4,2533,2,
4,2534,2,
4,2535,1,
4,2536,3,
4,2537,0,
4,2538,1,
4,2539,2,
4,2540,2,
4,2541,2,
4,2542,2.5,
4,2543,1,
4,2544,2.5,
4,2545,2,
4,2546,2,
4,2547,2,
4,2548,2,
4,2549,2,
4,2550,3,
4,2551,2,
4,2552,2,
4,2553,3,
4,2554,2.5,
4,2555,3,
4,2556,2,
4,2557,1,
4,2558,3,
4,2559,2,
4,2560,1,
4,2561,0,
4,2562,2,
4,2563,3,
4,2564,2,
4,2565,1,
4,2566,2,
4,2567,2,
4,2568,1,
4,2569,2,
4,2570,2,
4,2571,3,
4,2572,3,
4,2573,0,
4,2574,2,
4,2575,0,
4,2576,2,
4,2577,0,
4,2578,3,
4,2579,2,
4,2580,2,
4,2581,2.5,
4,2582,2.5,
4,2583,2,
4,2584,2,
4,2585,2,
4,2586,2,
4,2587,2,
4,2588,2,
4,2589,2,
4,2590,0,
4,2591,1,
4,2592,2,
4,2593,2,
4,2594,2,
4,2595,1,
4,2596,1,
4,2597,2,
4,2598,1,
4,2599,1,
4,2600,3,
4,2601,2,
4,2602,2,
4,2603,2,
4,2604,0,
4,2605,1,
4,2606,2,
4,2607,1.5,
4,2608,2,
4,2609,2,
4,2610,2,
4,2611,2,
4,2612,2,
4,2613,0,
4,2614,1,
4,2615,1,
4,2616,2,
4,2617,2,
4,2618,0,
4,2619,2,
4,2620,2,
4,2621,2,
4,2622,2.5,
4,2623,1,
4,2624,0,
4,2625,2,
4,2626,2,
4,2627,2,
4,2628,2,
4,2629,2,
4,2630,2,
4,2631,1,
4,2632,3,
4,2633,1,
4,2634,0,
4,2635,0,
4,2636,0,
4,2637,1,
4,2638,1,
4,2639,1,
4,2640,0,
4,2641,0,
4,2642,0,
4,2643,0,
4,2644,0,
4,2645,0,
4,2646,0,
4,2647,0,
4,2648,0,
4,2649,0,
4,2650,0,
4,2651,0,
4,2652,0,
4,2653,0,
4,2654,0,
4,2655,0,
4,2656,0,
4,2657,0,
4,2658,0,
4,2659,0,
5,138,3,
5,139,3,
5,140,3,
5,141,3,
5,142,3,
5,143,1,
5,144,3,
5,145,2,
5,146,0,
5,147,0,
5,148,0,
5,149,2,
5,150,3,
5,151,3,
5,152,3,
5,153,2,
5,154,2,
5,155,1,
5,156,3,
5,157,1,
5,158,2,
5,159,2,
5,160,3,
5,161,2,
5,162,2,
5,163,2,
5,164,2,
5,165,0,
5,166,2,
5,167,1,
5,168,1,
5,169,3,
5,170,1,
5,171,3,
5,172,0,
5,173,1,
5,174,1,
5,175,3,
5,176,0,
5,177,0,
5,178,3,
5,179,2,
5,180,2,
5,181,0,
5,182,0,
5,183,0,
5,184,2,
5,185,0,
5,186,2,
5,187,1,
5,188,3,
5,189,0,
5,190,0,
5,191,0,
5,192,1,
5,193,0,
5,194,0,
5,195,3,
5,196,0,
5,197,2,
5,198,2,
5,199,0,
5,200,2,
5,201,2,
5,202,3.5,
5,203,2,
5,204,3,
5,205,3,
5,206,0,
5,207,3,
5,208,0,
5,209,0,
5,210,0,
5,211,3,
5,212,0,
5,213,0,
5,214,3,
5,215,0,
5,216,2,
5,217,0,
5,218,2,
5,219,0,
5,220,0,
5,221,2,
5,222,0,
5,223,3,
5,224,3.5,
5,225,0,
5,226,3.5,
6,138,3.5,
6,139,3,
6,140,3.5,
6,141,3,
6,142,3.5,
6,143,2,
6,144,3.5,
6,145,3,
6,146,0,
6,147,2,
6,148,0,
6,149,3.5,
6,150,3,
6,151,3.5,
6,152,3,
6,153,3,
6,154,4,
6,155,4,
6,156,3.5,
6,157,3,
6,158,3,
6,159,3,
6,160,3,
6,161,3,
6,162,3,
6,163,3,
6,164,3,
6,165,3,
6,166,3,
6,167,3,
6,168,2,
6,169,3.5,
6,170,2,
6,171,3,
6,172,0,
6,173,3,
6,174,3,
6,175,3,
6,176,3,
6,177,3,
6,178,3,
6,179,3,
6,180,3,
6,181,3,
6,182,2,
6,183,2,
6,184,3,
6,185,3,
6,186,2,
6,187,3,
6,188,3,
6,189,3,
6,190,2,
6,191,3,
6,192,3,
6,193,3,
6,194,0,
6,195,3,
6,196,2,
6,197,2,
6,198,3,
6,199,3,
6,200,2,
6,201,0,
6,202,3,
6,203,2,
6,204,3,
6,205,3,
6,206,3,
6,207,3,
6,208,3,
6,209,3,
6,210,0,
6,211,3,
6,212,0,
6,213,3,
6,214,3,
6,215,0,
6,216,3,
6,217,2.5,
6,218,2,
6,219,0,
6,220,0,
6,221,3,
6,222,2,
6,223,2.5,
6,224,2,
6,225,2,
6,226,3,
6,2000,2,"Keeping for now your self-score, but we Need a specific answer to the question"
6,2001,2,"Keeping for now your self-score, but we Need a specific answer to the question"
6,2002,3,"Keeping for now your self-score, but we Need a specific answer to the question"
6,2003,3,"Keeping for now your self-score, but we Need a specific answer to the question"
6,2004,3,"Keeping for now your self-score, but we Need a specific answer to the question"
6,2005,1,"Keeping for now your self-score, but we Need a specific answer to the question"
6,2006,2,"Keeping for now your self-score, but we Need a specific answer to the question"
6,2007,2,"Keeping for now your self-score, but we Need a specific answer to the question"
6,2008,2,"Keeping for now your self-score, but we Need a specific answer to the question"
6,2009,3,"Keeping for now your self-score, but we Need a specific answer to the question"
6,2010,3,"Keeping for now your self-score, but we Need a specific answer to the question"
6,2011,2,"Keeping for now your self-score, but we Need a specific answer to the question"
6,2012,2,"Keeping for now your self-score, but we Need a specific answer to the question"
6,2013,2,"Keeping for now your self-score, but we Need a specific answer to the question"
6,2014,2,"Keeping for now your self-score, but we Need a specific answer to the question"
6,2015,2,"Keeping for now your self-score, but we Need a specific answer to the question"
6,2016,3,"Keeping for now your self-score, but we Need a specific answer to the question"
6,2017,3,"Keeping for now your self-score, but we Need a specific answer to the question"
6,2018,2,"Keeping for now your self-score, but we Need a specific answer to the question"
6,2019,2,"Keeping for now your self-score, but we Need a specific answer to the question"
6,2020,3,"Keeping for now your self-score, but we Need a specific answer to the question"
6,2021,3,"Keeping for now your self-score, but we Need a specific answer to the question"
6,2022,2,
6,2023,2,"Keeping for now your self-score, but we Need a specific answer to the question"
6,2024,2,"Keeping for now your self-score, but we Need a specific answer to the question"
6,2025,2,
6,2026,1,
6,2027,2,
6,2028,2,Standard against peers
6,2029,0,Need more specifics
6,2030,1.5,Score based on previous demos. Need more specific information to score more accurate
6,2031,1,"Keeping for now your self-score, but we Need a specific answer to the question"
6,2032,2,"Keeping for now your self-score, but we Need a specific answer to the question"
6,2033,1,Need more specifics
6,2034,2,Score based on previous demos. Need more specific information to score more accurate
6,2035,2,"Keeping for now your self-score, but we Need a specific answer to the question"
6,2037,2,"Keeping for now your self-score, but we Need a specific answer to the question"
6,2040,3,
6,2041,2,
6,2042,1,
6,2043,2,
6,2044,4,
6,2050,3,
6,2051,3,
6,2052,2,
6,2053,2,
6,2054,2,
6,2055,3,
6,2056,2,
6,2057,0,
6,2058,2,
6,2059,2,
6,2060,2,
6,2061,2,"Keeping for now your self-score, but we Need a specific answer to the question"
6,2064,2,"Keeping for now your self-score, but we Need a specific answer to the question"
6,2065,2,based omn your answer you don`t supported for now
6,2066,1,"Keeping for now your self-score, but we Need a specific answer to the question"
6,2077,3,"Keeping for now your self-score, but we Need a specific answer to the question"
6,2078,2,"Keeping for now your self-score, but we Need a specific answer to the question"
6,2079,0,"Keeping for now your self-score, but we Need a specific answer to the question"
6,2080,1,"Keeping for now your self-score, but we Need a specific answer to the question"
6,2081,1,"keeping a 3, but need specifci information to score it more accurate"
6,2082,1,"Keeping for now your self-score, but we Need a specific answer to the question"
6,2083,3,"Keeping for now your self-score, but we Need a specific answer to the question"
6,2084,3,
6,2085,3,"keeping a 3, but need specifci information to score it more accurate"
6,2086,3,
6,2087,2,
6,2088,1,
6,2089,3,
6,2090,2.5,
6,2091,0,
6,2092,3,
6,2093,0,
6,2094,0,
6,2095,3,
6,2096,3,
6,2097,3,
6,2098,1,
6,2099,2,
6,2100,2,
6,2101,2,
6,2102,3,
6,2103,2,
6,2104,2,
6,2105,2,
6,2106,2,
6,2107,1,
6,2108,2,"keeping a 3, but need specifci information to score it more accurate"
6,2109,1,
6,2110,1,
6,2111,2,
6,2112,3,"keeping a 3, but need specifci information to score it more accurate"
6,2113,3,"keeping a 3, but need specifci information to score it more accurate"
6,2114,2,
6,2115,3,"keeping a 3, but need specifci information to score it more accurate"
6,2116,1,"keeping a 3, but need specifci information to score it more accurate"
6,2117,3,"keeping a 3, but need specifci information to score it more accurate"
6,2118,1,
6,2119,2,"keeping a 3, but need specifci information to score it more accurate"
6,2120,2,"Keeping the selfscore for now, but Need to see it on a demo"
6,2121,3,"Keeping the selfscore for now, but Need to see it on a demo"
6,2122,1,
6,2123,2,Need more examples of num 3 besides vending machines
6,2124,2,Similar to other vendors roadmaps
6,2125,2,Need specific PaaS information
6,2126,0,
6,2127,2,Need more examples of num 3 besides vending machines
6,2128,2,Similar to other vendors roadmaps
6,2129,0,Need specific PaaS information
6,2130,2.5,
6,2131,2,
6,2132,3,"Keeping the selfscore for now, but Need to see it on a demo"
6,2133,3,
6,2134,3,
6,2135,1,
6,2136,3,"Keeping the selfscore for now, but Need to see it on a demo"
6,2137,1,
6,2138,3,
6,2139,1,
6,2140,2,"Keeping the selfscore for now, but Need to see it on a demo"
6,2141,3,
6,2142,2,
6,2143,3,Need more specfici information to score it more accurate
6,2144,2,"Keeping the selfscore for now, but Need to see it on a demo"
6,2145,0,
6,2146,0,
6,2147,2,Need more specfici information to score it more accurate
6,2148,2,
6,2214,3,
6,2215,3,
6,2216,2.5,
6,2217,3,
6,2218,3,
6,2219,3,
6,2220,3,
6,2221,2,
6,2222,0,
6,2223,2.5,
6,2224,3,
6,2225,3,
6,2226,2,
6,2230,3,
6,2447,2,
6,2448,3,
6,2449,2,
6,2450,3,
6,2451,3,"looks like a 2, but please give us more information around GPS capablities and other advanced access configurations"
6,2452,2,
6,2453,2,
6,2454,3,
6,2455,2.5,"looks like a 2, but please give us more information around GPS capablities and other advanced access configurations"
6,2456,4,
6,2457,3,Need more information for num 3
6,2458,3,
6,2459,3,
6,2460,2,
6,2461,2,Need more information for num 3
6,2462,2,
6,2463,2,
6,2464,2,
6,2465,3,
6,2466,3,The concept of this requeriment is teh ability to surf through the web and purchase
6,2467,3,Need specifics for next quarter
6,2468,3,
6,2469,2.5,
6,2470,0,Please describe num 3 more expliciit
6,2471,0,Need specifics for next quarter
6,2472,3,
6,2473,3,
6,2474,2,Please describe num 3 more expliciit
6,2475,2,Need spÔæècific information of num 2 and 3
6,2476,3,
6,2477,3,
6,2478,3,
6,2479,1.5,Need spﾏcific information of num 2 and 3
6,2480,2.5,
6,2481,3,
6,2482,2,
6,2483,3,
6,2484,2,
6,2485,3,
6,2486,2,
6,2487,4,
6,2488,2,
6,2489,2,
6,2490,2,
6,2491,2,
6,2492,2,
6,2493,2,
6,2494,2,
6,2495,2,
6,2496,2,
6,2497,2,Need specific information of the requirement
6,2498,2,Need demo to understand the extent of the capability
6,2499,2,
6,2500,2,
6,2501,0,Need specific information of the requirement
6,2502,2,Need demo to understand the extent of the capability
6,2503,3,This requirement is specific to handle direct material purchasing. need demo
6,2504,2,is this contract compliacne for direct? Need demo
6,2505,3,"Is this direct material collaboration?, need demo"
6,2506,1,Is this for direct material stakeholders? Need demo
6,2507,1,This requirement is specific to handle direct material purchasing. need demo
6,2508,1,is this contract compliacne for direct? Need demo
6,2509,1,"Is this direct material collaboration?, need demo"
6,2510,1,Is this for direct material stakeholders? Need demo
6,2511,0,
6,2512,2.5,
6,2513,2,
6,2514,2,
6,2515,2,
6,2516,2,
6,2517,2.5,
6,2518,2,
6,2519,2,
6,2520,1,
6,2521,2,
6,2522,2,
6,2523,2.5,
6,2524,3,
6,2525,3,
6,2526,2,
6,2527,1,
6,2528,2,
6,2529,2.5,
6,2530,3,
6,2531,2,
6,2532,2,
6,2533,2,
6,2534,1.5,
6,2535,2,
6,2536,2,
6,2537,2,Need specific for next quarter roadmap
6,2538,1,
6,2539,3,
6,2540,2,
6,2541,2,Need specific for next quarter roadmap
6,2542,3,Nreed specific information of num 2
6,2543,1,Need specific informaiton to score .Current information dont`mention any answer to the requirement
6,2544,1,
6,2545,2,
6,2546,1,Nreed specific information of num 2
6,2547,0,Need specific informaiton to score .Current information dont`mention any answer to the requirement
6,2548,2,
6,2549,2,
6,2550,1,
6,2551,1,
6,2552,1.5,
6,2553,3,
6,2554,2,
6,2555,2,
6,2556,2,
6,2557,1,
6,2558,3,
6,2559,2,
6,2560,1,
6,2561,1,
6,2562,2,
6,2563,2,
6,2564,2,Need specific informaiton to score .Current information dont`mention any answer to the requirement
6,2565,2,
6,2566,2.5,
6,2567,3,
6,2568,0,Need specific informaiton to score .Current information dont`mention any answer to the requirement
6,2569,2,Need specific informaiton to score .Current information dont`mention any answer to the requirement
