persona_id,m_id,e_id,weight,p-m-e,weight,not in A,
2,4,2223,0.5,2-4-2223,0.5,5846,
2,4,2224,0.6,2-4-2224,0.6,5852,
2,4,2225,0.8,2-4-2225,0.8,5858,
2,4,2226,0.4,2-4-2226,0.4,5864,
2,4,2227,0.5,2-4-2227,0.5,#N/A,1
2,4,2228,0.3,2-4-2228,0.3,#N/A,1
2,4,2229,0.2,2-4-2229,0.2,5870,
2,4,2230,0.4,2-4-2230,0.4,5876,
2,4,2231,0.2,2-4-2231,0.2,5882,
2,4,2232,0.8,2-4-2232,0.8,5888,
2,4,2233,0.6,2-4-2233,0.6,5894,
2,4,2234,1,2-4-2234,1,5900,
2,4,2235,1,2-4-2235,1,5906,
2,4,2236,1,2-4-2236,1,5912,
2,4,2237,0.8,2-4-2237,0.8,5918,
2,4,2238,0.6,2-4-2238,0.6,5924,
2,4,2239,0.8,2-4-2239,0.8,5930,
2,4,2240,0.6,2-4-2240,0.6,5936,
2,4,2241,0.8,2-4-2241,0.8,5942,
2,4,2242,0.6,2-4-2242,0.6,5948,
2,4,2243,0.4,2-4-2243,0.4,5954,
2,4,2244,0.2,2-4-2244,0.2,5960,
2,4,2245,1,2-4-2245,1,5966,
2,4,2246,1,2-4-2246,1,5972,
2,4,2247,1,2-4-2247,1,5978,
2,4,2248,0.8,2-4-2248,0.8,5984,
2,4,2249,0.6,2-4-2249,0.6,5990,
2,4,2250,1,2-4-2250,1,5996,
2,4,2251,0.8,2-4-2251,0.8,6002,
2,4,2252,0.7,2-4-2252,0.7,6008,
2,4,2253,0.6,2-4-2253,0.6,6014,
2,4,2254,0.6,2-4-2254,0.6,6020,
2,4,2255,0.8,2-4-2255,0.8,6026,
2,4,2256,0.6,2-4-2256,0.6,6032,
2,4,2257,0.8,2-4-2257,0.8,6038,
2,4,2258,1,2-4-2258,1,6044,
2,4,2259,0.9,2-4-2259,0.9,6050,
2,4,2260,0.8,2-4-2260,0.8,6056,
2,4,2261,0.8,2-4-2261,0.8,6062,
2,4,2262,0.8,2-4-2262,0.8,6068,
2,4,2263,1,2-4-2263,1,6074,
2,4,2264,0.5,2-4-2264,0.5,6080,
2,4,2265,0.8,2-4-2265,0.8,6086,
2,4,2266,0.8,2-4-2266,0.8,6092,
2,4,2267,0.6,2-4-2267,0.6,6098,
2,4,2268,0.3,2-4-2268,0.3,6104,
2,4,2269,0.7,2-4-2269,0.7,6110,
2,4,2270,0.9,2-4-2270,0.9,6116,
2,4,2271,0.8,2-4-2271,0.8,6122,
2,4,2272,0.8,2-4-2272,0.8,6128,
2,4,2273,0.8,2-4-2273,0.8,6134,
2,4,2274,0.5,2-4-2274,0.5,6140,
2,4,2275,1,2-4-2275,1,6146,
2,4,2276,0.8,2-4-2276,0.8,6152,
2,4,2277,0.8,2-4-2277,0.8,6158,
2,4,2278,0.6,2-4-2278,0.6,6164,
2,4,2279,1,2-4-2279,1,6170,
2,4,2280,0.8,2-4-2280,0.8,6176,
2,4,2281,0.6,2-4-2281,0.6,6182,
2,4,2282,0.8,2-4-2282,0.8,6188,
2,4,2283,0.8,2-4-2283,0.8,6194,
2,4,2284,0.8,2-4-2284,0.8,6200,
2,4,2285,1,2-4-2285,1,6206,
2,4,2286,1,2-4-2286,1,6212,
2,4,2287,1,2-4-2287,1,6218,
2,4,2288,1,2-4-2288,1,6224,
2,4,2289,1,2-4-2289,1,6230,
2,4,2290,1,2-4-2290,1,6236,
2,4,2291,0.8,2-4-2291,0.8,6242,
2,4,2292,0.8,2-4-2292,0.8,6248,
2,4,2293,0.6,2-4-2293,0.6,6254,
2,4,2294,0.6,2-4-2294,0.6,6260,
2,4,2295,0.6,2-4-2295,0.6,6266,
2,4,2296,0.6,2-4-2296,0.6,6272,
2,4,2297,0.4,2-4-2297,0.4,6278,
2,4,2298,0.5,2-4-2298,0.5,6284,
2,4,2299,0.8,2-4-2299,0.8,6290,
2,4,2300,0.5,2-4-2300,0.5,6296,
2,4,2301,0.6,2-4-2301,0.6,6302,
2,4,2302,0.5,2-4-2302,0.5,6308,
2,4,2303,0.3,2-4-2303,0.3,6314,
2,4,2304,0.5,2-4-2304,0.5,6320,
2,4,2305,0.2,2-4-2305,0.2,6326,
2,4,2306,0.8,2-4-2306,0.8,6332,
2,4,2307,0.4,2-4-2307,0.4,6338,
2,4,2308,0.8,2-4-2308,0.8,6344,
2,4,2309,0.4,2-4-2309,0.4,6350,
2,4,2310,0.4,2-4-2310,0.4,6356,
2,4,2311,0.2,2-4-2311,0.2,6362,
2,4,2312,0.3,2-4-2312,0.3,6368,
2,4,2313,0,2-4-2313,0,6374,
2,4,2314,0.4,2-4-2314,0.4,6380,
2,4,2315,0.3,2-4-2315,0.3,6386,
2,4,2316,0.2,2-4-2316,0.2,6392,
2,4,2317,0.4,2-4-2317,0.4,6398,
2,4,2318,0.3,2-4-2318,0.3,6404,
2,4,2319,0.2,2-4-2319,0.2,6410,
2,4,2320,0.4,2-4-2320,0.4,6416,
2,4,2321,0.3,2-4-2321,0.3,6422,
2,4,2322,0.7,2-4-2322,0.7,6428,
2,4,2323,1,2-4-2323,1,6434,
2,4,2324,0.8,2-4-2324,0.8,6440,
2,4,2325,0.7,2-4-2325,0.7,6446,
2,4,2326,0.6,2-4-2326,0.6,6452,
2,4,2327,0.4,2-4-2327,0.4,6458,
2,4,2328,0.5,2-4-2328,0.5,6464,
2,4,2329,1,2-4-2329,1,6470,
2,4,2330,0.4,2-4-2330,0.4,6476,
2,4,2331,0.4,2-4-2331,0.4,6482,
2,4,2332,0.4,2-4-2332,0.4,6488,
2,4,2333,0.5,2-4-2333,0.5,6494,
2,4,2334,0.5,2-4-2334,0.5,6500,
2,4,2335,0.8,2-4-2335,0.8,6506,
3,4,2000,1,3-4-2000,1,4509,
3,4,2001,1,3-4-2001,1,4515,
3,4,2002,0.9,3-4-2002,0.9,4521,
3,4,2003,0.8,3-4-2003,0.8,4527,
3,4,2004,0.5,3-4-2004,0.5,4533,
3,4,2005,0,3-4-2005,0,4539,
3,4,2006,1,3-4-2006,1,4545,
3,4,2007,1,3-4-2007,1,4551,
3,4,2008,0.7,3-4-2008,0.7,4557,
3,4,2009,0.8,3-4-2009,0.8,4563,
3,4,2010,1,3-4-2010,1,4569,
3,4,2011,1,3-4-2011,1,4575,
3,4,2012,0.5,3-4-2012,0.5,4581,
3,4,2013,1,3-4-2013,1,4587,
3,4,2014,0.5,3-4-2014,0.5,4593,
3,4,2015,1,3-4-2015,1,4599,
3,4,2016,1,3-4-2016,1,4605,
3,4,2017,0.3,3-4-2017,0.3,4611,
3,4,2018,1,3-4-2018,1,4617,
3,4,2019,1,3-4-2019,1,4623,
3,4,2020,0.5,3-4-2020,0.5,4629,
3,4,2021,1,3-4-2021,1,4635,
3,4,2022,0.3,3-4-2022,0.3,4641,
3,4,2023,1,3-4-2023,1,4647,
3,4,2024,0.4,3-4-2024,0.4,4653,
3,4,2025,0.5,3-4-2025,0.5,4659,
3,4,2026,1,3-4-2026,1,4665,
3,4,2027,1,3-4-2027,1,4671,
3,4,2028,1,3-4-2028,1,4677,
3,4,2029,0.6,3-4-2029,0.6,4683,
3,4,2030,0.7,3-4-2030,0.7,4689,
3,4,2031,0.5,3-4-2031,0.5,4695,
3,4,2032,1,3-4-2032,1,4701,
3,4,2033,0.5,3-4-2033,0.5,4707,
3,4,2034,0.4,3-4-2034,0.4,4713,
3,4,2035,0.2,3-4-2035,0.2,4719,
3,4,2036,0.8,3-4-2036,0.8,4725,
3,4,2037,1,3-4-2037,1,4731,
3,4,2038,0.6,3-4-2038,0.6,4737,
3,4,2039,0.4,3-4-2039,0.4,4743,
3,4,2040,1,3-4-2040,1,4749,
3,4,2041,0.9,3-4-2041,0.9,4755,
3,4,2042,0.9,3-4-2042,0.9,4761,
3,4,2043,0.5,3-4-2043,0.5,4767,
3,4,2044,1,3-4-2044,1,4773,
3,4,2045,1,3-4-2045,1,4779,
3,4,2046,0.8,3-4-2046,0.8,4785,
3,4,2047,0.8,3-4-2047,0.8,4791,
3,4,2048,0.6,3-4-2048,0.6,4797,
3,4,2049,0.5,3-4-2049,0.5,4803,
3,4,2050,1,3-4-2050,1,4809,
3,4,2051,1,3-4-2051,1,4815,
3,4,2052,0.5,3-4-2052,0.5,4821,
3,4,2053,0.5,3-4-2053,0.5,4827,
3,4,2054,0.9,3-4-2054,0.9,4833,
3,4,2055,1,3-4-2055,1,4839,
3,4,2056,0.5,3-4-2056,0.5,4845,
3,4,2057,0.6,3-4-2057,0.6,4851,
3,4,2058,0.8,3-4-2058,0.8,4857,
3,4,2059,1,3-4-2059,1,4863,
3,4,2060,0.3,3-4-2060,0.3,4869,
3,4,2061,1,3-4-2061,1,4875,
3,4,2062,0.8,3-4-2062,0.8,4881,
3,4,2063,0.8,3-4-2063,0.8,4887,
3,4,2064,0.6,3-4-2064,0.6,4893,
3,4,2065,0.5,3-4-2065,0.5,4899,
3,4,2066,0.7,3-4-2066,0.7,4905,
3,4,2067,1,3-4-2067,1,4911,
3,4,2068,0.6,3-4-2068,0.6,4917,
3,4,2069,0.4,3-4-2069,0.4,4923,
3,4,2070,0.7,3-4-2070,0.7,4929,
3,4,2071,0.9,3-4-2071,0.9,4935,
3,4,2072,1,3-4-2072,1,4941,
3,4,2073,0.8,3-4-2073,0.8,4947,
3,4,2074,0.2,3-4-2074,0.2,4953,
3,4,2075,0.6,3-4-2075,0.6,4959,
3,4,2076,0.8,3-4-2076,0.8,4965,
3,4,2077,0,3-4-2077,0,4971,
3,4,2078,0.8,3-4-2078,0.8,4977,
3,4,2079,0.6,3-4-2079,0.6,4983,
3,4,2080,0.4,3-4-2080,0.4,4989,
3,4,2081,0.5,3-4-2081,0.5,4995,
3,4,2082,0.3,3-4-2082,0.3,5001,
3,4,2083,0,3-4-2083,0,5007,
3,4,2084,0.6,3-4-2084,0.6,5013,
3,4,2085,0.8,3-4-2085,0.8,5019,
3,4,2086,1,3-4-2086,1,5025,
3,4,2087,0.6,3-4-2087,0.6,5031,
3,4,2088,0.7,3-4-2088,0.7,5037,
3,4,2089,1,3-4-2089,1,5043,
3,4,2090,0.8,3-4-2090,0.8,5049,
3,4,2091,1,3-4-2091,1,5055,
3,4,2092,1,3-4-2092,1,5061,
3,4,2093,1,3-4-2093,1,5067,
3,4,2094,1,3-4-2094,1,5073,
3,4,2095,1,3-4-2095,1,5079,
3,4,2096,1,3-4-2096,1,5085,
3,4,2097,1,3-4-2097,1,5091,
3,4,2098,1,3-4-2098,1,5097,
3,4,2099,0.2,3-4-2099,0.2,5103,
3,4,2100,1,3-4-2100,1,5109,
3,4,2101,0.3,3-4-2101,0.3,5115,
3,4,2102,0.4,3-4-2102,0.4,5121,
3,4,2103,0.6,3-4-2103,0.6,5127,
3,4,2104,0.4,3-4-2104,0.4,5133,
3,4,2105,0.6,3-4-2105,0.6,5139,
3,4,2106,1,3-4-2106,1,5145,
3,4,2107,0.6,3-4-2107,0.6,5151,
3,4,2108,0.6,3-4-2108,0.6,5157,
3,4,2109,0.9,3-4-2109,0.9,5163,
3,4,2110,0.8,3-4-2110,0.8,5169,
3,4,2111,0.7,3-4-2111,0.7,5175,
3,4,2112,0.3,3-4-2112,0.3,5181,
3,4,2113,0.5,3-4-2113,0.5,5187,
3,4,2114,0.5,3-4-2114,0.5,5193,
3,4,2115,0.8,3-4-2115,0.8,5199,
3,4,2116,1,3-4-2116,1,5205,
3,4,2117,0.8,3-4-2117,0.8,5211,
3,4,2118,0.6,3-4-2118,0.6,5217,
3,4,2119,0.3,3-4-2119,0.3,5223,
3,4,2120,1,3-4-2120,1,5229,
3,4,2121,0.6,3-4-2121,0.6,5235,
3,4,2122,0.5,3-4-2122,0.5,5241,
3,4,2123,0.4,3-4-2123,0.4,5247,
3,4,2124,0.3,3-4-2124,0.3,5253,
3,4,2125,0.2,3-4-2125,0.2,5259,
3,4,2126,0,3-4-2126,0,5265,
3,4,2127,0.2,3-4-2127,0.2,5271,
3,4,2128,0.5,3-4-2128,0.5,5277,
3,4,2129,1,3-4-2129,1,5283,
3,4,2130,0.6,3-4-2130,0.6,5289,
3,4,2131,1,3-4-2131,1,5295,
3,4,2132,0.6,3-4-2132,0.6,5301,
3,4,2133,0.5,3-4-2133,0.5,5307,
3,4,2134,1,3-4-2134,1,5313,
3,4,2135,0.6,3-4-2135,0.6,5319,
3,4,2136,0.6,3-4-2136,0.6,5325,
3,4,2137,0.5,3-4-2137,0.5,5331,
3,4,2138,0.6,3-4-2138,0.6,5337,
3,4,2139,0.1,3-4-2139,0.1,5343,
3,4,2140,0.5,3-4-2140,0.5,5349,
3,4,2141,1,3-4-2141,1,5355,
3,4,2142,1,3-4-2142,1,5361,
3,4,2143,0.7,3-4-2143,0.7,5367,
3,4,2144,0.6,3-4-2144,0.6,5373,
3,4,2145,0.3,3-4-2145,0.3,5379,
3,4,2146,0.6,3-4-2146,0.6,5385,
3,4,2147,1,3-4-2147,1,5391,
3,4,2148,1,3-4-2148,1,5397,
3,4,2149,0.2,3-4-2149,0.2,5403,
3,4,2150,0.2,3-4-2150,0.2,5409,
3,4,2151,0.4,3-4-2151,0.4,5415,
3,4,2152,0.6,3-4-2152,0.6,5421,
3,4,2153,0.6,3-4-2153,0.6,5427,
3,4,2154,0.8,3-4-2154,0.8,5433,
3,4,2155,0.5,3-4-2155,0.5,5439,
3,4,2156,0.8,3-4-2156,0.8,5445,
3,4,2157,0.5,3-4-2157,0.5,5451,
3,4,2158,0.8,3-4-2158,0.8,5457,
3,4,2159,0.8,3-4-2159,0.8,5463,
3,4,2160,0.6,3-4-2160,0.6,5469,
3,4,2161,0.8,3-4-2161,0.8,5475,
3,4,2162,0.6,3-4-2162,0.6,5481,
3,4,2163,0.8,3-4-2163,0.8,5487,
3,4,2164,0.2,3-4-2164,0.2,5493,
3,4,2165,0.6,3-4-2165,0.6,5499,
3,4,2166,0.8,3-4-2166,0.8,5505,
3,4,2167,0.6,3-4-2167,0.6,5511,
3,4,2168,0.8,3-4-2168,0.8,5517,
3,4,2169,0.3,3-4-2169,0.3,5523,
3,4,2170,0.8,3-4-2170,0.8,5529,
3,4,2171,0.8,3-4-2171,0.8,5535,
3,4,2172,0.2,3-4-2172,0.2,5541,
3,4,2173,0.7,3-4-2173,0.7,5547,
3,4,2174,0.7,3-4-2174,0.7,5553,
3,4,2175,0.5,3-4-2175,0.5,5559,
3,4,2176,0.3,3-4-2176,0.3,5565,
3,4,2177,0,3-4-2177,0,5571,
3,4,2178,0.8,3-4-2178,0.8,5577,
3,4,2179,0.4,3-4-2179,0.4,5583,
3,4,2180,0.3,3-4-2180,0.3,5589,
3,4,2181,0.1,3-4-2181,0.1,5595,
3,4,2182,0.1,3-4-2182,0.1,5601,
3,4,2183,0.2,3-4-2183,0.2,5607,
3,4,2184,0.4,3-4-2184,0.4,5613,
3,4,2185,0.5,3-4-2185,0.5,5619,
3,4,2186,0.4,3-4-2186,0.4,5625,
3,4,2187,1,3-4-2187,1,5631,
3,4,2188,0.8,3-4-2188,0.8,5637,
3,4,2189,0.3,3-4-2189,0.3,5643,
3,4,2190,0.6,3-4-2190,0.6,5649,
3,4,2191,0.4,3-4-2191,0.4,5655,
3,4,2192,0.6,3-4-2192,0.6,5661,
3,4,2193,0.8,3-4-2193,0.8,5667,
3,4,2194,0.3,3-4-2194,0.3,5673,
3,4,2195,0.4,3-4-2195,0.4,5679,
3,4,2196,0.9,3-4-2196,0.9,5685,
3,4,2197,0.6,3-4-2197,0.6,5691,
3,4,2198,0.4,3-4-2198,0.4,5697,
3,4,2199,0.3,3-4-2199,0.3,5703,
3,4,2200,1,3-4-2200,1,5709,
3,4,2201,1,3-4-2201,1,5715,
3,4,2202,0.7,3-4-2202,0.7,5721,
3,4,2203,0.7,3-4-2203,0.7,5727,
3,4,2204,0.6,3-4-2204,0.6,5733,
3,4,2205,0.4,3-4-2205,0.4,5739,
3,4,2206,0.6,3-4-2206,0.6,5745,
3,4,2207,0.7,3-4-2207,0.7,5751,
3,4,2208,0.7,3-4-2208,0.7,5757,
3,4,2209,0.6,3-4-2209,0.6,5763,
3,4,2210,0.5,3-4-2210,0.5,5769,
3,4,2211,0.7,3-4-2211,0.7,5775,
3,4,2212,0.6,3-4-2212,0.6,5781,
3,4,2213,0.5,3-4-2213,0.5,5787,
3,4,2214,1,3-4-2214,1,5793,
3,4,2215,0.8,3-4-2215,0.8,5799,
3,4,2216,0.8,3-4-2216,0.8,5805,
3,4,2217,0.8,3-4-2217,0.8,5811,
3,4,2218,0.8,3-4-2218,0.8,5817,
3,4,2219,0.6,3-4-2219,0.6,5823,
3,4,2220,0.9,3-4-2220,0.9,5829,
3,4,2221,0.8,3-4-2221,0.8,5835,
3,4,2222,0.9,3-4-2222,0.9,5841,
3,4,2223,1,3-4-2223,1,5847,
3,4,2224,0.9,3-4-2224,0.9,5853,
3,4,2225,0.4,3-4-2225,0.4,5859,
3,4,2226,0.7,3-4-2226,0.7,5865,
3,4,2227,0.8,3-4-2227,0.8,#N/A,1
3,4,2228,0.8,3-4-2228,0.8,#N/A,1
3,4,2229,0.7,3-4-2229,0.7,5871,
3,4,2230,1,3-4-2230,1,5877,
3,4,2231,0.8,3-4-2231,0.8,5883,
3,4,2232,0.9,3-4-2232,0.9,5889,
3,4,2233,0.5,3-4-2233,0.5,5895,
3,4,2234,0.5,3-4-2234,0.5,5901,
3,4,2235,0.7,3-4-2235,0.7,5907,
3,4,2236,0.5,3-4-2236,0.5,5913,
3,4,2237,0.4,3-4-2237,0.4,5919,
3,4,2238,0.4,3-4-2238,0.4,5925,
3,4,2239,0.4,3-4-2239,0.4,5931,
3,4,2240,1,3-4-2240,1,5937,
3,4,2241,0.6,3-4-2241,0.6,5943,
3,4,2242,0.8,3-4-2242,0.8,5949,
3,4,2243,0.2,3-4-2243,0.2,5955,
3,4,2244,0.1,3-4-2244,0.1,5961,
3,4,2245,0.8,3-4-2245,0.8,5967,
3,4,2246,1,3-4-2246,1,5973,
3,4,2247,1,3-4-2247,1,5979,
3,4,2248,1,3-4-2248,1,5985,
3,4,2249,0.2,3-4-2249,0.2,5991,
3,4,2250,0.5,3-4-2250,0.5,5997,
3,4,2251,0.5,3-4-2251,0.5,6003,
3,4,2252,0.8,3-4-2252,0.8,6009,
3,4,2253,0.6,3-4-2253,0.6,6015,
3,4,2254,0.4,3-4-2254,0.4,6021,
3,4,2255,1,3-4-2255,1,6027,
3,4,2256,0.4,3-4-2256,0.4,6033,
3,4,2257,1,3-4-2257,1,6039,
3,4,2258,0.8,3-4-2258,0.8,6045,
3,4,2259,0.8,3-4-2259,0.8,6051,
3,4,2260,0.8,3-4-2260,0.8,6057,
3,4,2261,0.8,3-4-2261,0.8,6063,
3,4,2262,0.8,3-4-2262,0.8,6069,
3,4,2263,0.8,3-4-2263,0.8,6075,
3,4,2264,0.1,3-4-2264,0.1,6081,
3,4,2265,0.5,3-4-2265,0.5,6087,
3,4,2266,0.5,3-4-2266,0.5,6093,
3,4,2267,0.6,3-4-2267,0.6,6099,
3,4,2268,0.4,3-4-2268,0.4,6105,
3,4,2269,0.7,3-4-2269,0.7,6111,
3,4,2270,0.8,3-4-2270,0.8,6117,
3,4,2271,0.7,3-4-2271,0.7,6123,
3,4,2272,0.4,3-4-2272,0.4,6129,
3,4,2273,0.4,3-4-2273,0.4,6135,
3,4,2274,0.4,3-4-2274,0.4,6141,
3,4,2275,0.8,3-4-2275,0.8,6147,
3,4,2276,0.6,3-4-2276,0.6,6153,
3,4,2277,0.7,3-4-2277,0.7,6159,
3,4,2278,0.5,3-4-2278,0.5,6165,
3,4,2279,0.8,3-4-2279,0.8,6171,
3,4,2280,1,3-4-2280,1,6177,
3,4,2281,0.8,3-4-2281,0.8,6183,
3,4,2282,0.6,3-4-2282,0.6,6189,
3,4,2283,0.6,3-4-2283,0.6,6195,
3,4,2284,0.8,3-4-2284,0.8,6201,
3,4,2285,1,3-4-2285,1,6207,
3,4,2286,1,3-4-2286,1,6213,
3,4,2287,1,3-4-2287,1,6219,
3,4,2288,0.5,3-4-2288,0.5,6225,
3,4,2289,1,3-4-2289,1,6231,
3,4,2290,1,3-4-2290,1,6237,
3,4,2291,0.9,3-4-2291,0.9,6243,
3,4,2292,1,3-4-2292,1,6249,
3,4,2293,0.6,3-4-2293,0.6,6255,
3,4,2294,0.6,3-4-2294,0.6,6261,
3,4,2295,0.6,3-4-2295,0.6,6267,
3,4,2296,0.4,3-4-2296,0.4,6273,
3,4,2297,0.4,3-4-2297,0.4,6279,
3,4,2298,0.4,3-4-2298,0.4,6285,
3,4,2299,1,3-4-2299,1,6291,
3,4,2300,0.5,3-4-2300,0.5,6297,
3,4,2301,0.5,3-4-2301,0.5,6303,
3,4,2302,0.3,3-4-2302,0.3,6309,
3,4,2303,0.2,3-4-2303,0.2,6315,
3,4,2304,0.2,3-4-2304,0.2,6321,
3,4,2305,0.2,3-4-2305,0.2,6327,
3,4,2306,0.8,3-4-2306,0.8,6333,
3,4,2307,0.2,3-4-2307,0.2,6339,
3,4,2308,1,3-4-2308,1,6345,
3,4,2309,0.4,3-4-2309,0.4,6351,
3,4,2310,0.3,3-4-2310,0.3,6357,
3,4,2311,0.1,3-4-2311,0.1,6363,
3,4,2312,0,3-4-2312,0,6369,
3,4,2313,0,3-4-2313,0,6375,
3,4,2314,0.2,3-4-2314,0.2,6381,
3,4,2315,0.2,3-4-2315,0.2,6387,
3,4,2316,0,3-4-2316,0,6393,
3,4,2317,0.4,3-4-2317,0.4,6399,
3,4,2318,0.2,3-4-2318,0.2,6405,
3,4,2319,0.1,3-4-2319,0.1,6411,
3,4,2320,0.4,3-4-2320,0.4,6417,
3,4,2321,0.3,3-4-2321,0.3,6423,
3,4,2322,0.8,3-4-2322,0.8,6429,
3,4,2323,0.8,3-4-2323,0.8,6435,
3,4,2324,0.8,3-4-2324,0.8,6441,
3,4,2325,0.6,3-4-2325,0.6,6447,
3,4,2326,0.6,3-4-2326,0.6,6453,
3,4,2327,0.6,3-4-2327,0.6,6459,
3,4,2328,0.7,3-4-2328,0.7,6465,
3,4,2329,0.5,3-4-2329,0.5,6471,
3,4,2330,0.4,3-4-2330,0.4,6477,
3,4,2331,0.4,3-4-2331,0.4,6483,
3,4,2332,0.4,3-4-2332,0.4,6489,
3,4,2333,0.4,3-4-2333,0.4,6495,
3,4,2334,0.4,3-4-2334,0.4,6501,
3,4,2335,0.6,3-4-2335,0.6,6507,
4,4,2000,1,4-4-2000,1,4510,
4,4,2001,1,4-4-2001,1,4516,
4,4,2002,0.9,4-4-2002,0.9,4522,
4,4,2003,0.8,4-4-2003,0.8,4528,
4,4,2004,0.5,4-4-2004,0.5,4534,
4,4,2005,0,4-4-2005,0,4540,
4,4,2006,1,4-4-2006,1,4546,
4,4,2007,1,4-4-2007,1,4552,
4,4,2008,0.7,4-4-2008,0.7,4558,
4,4,2009,0.8,4-4-2009,0.8,4564,
4,4,2010,1,4-4-2010,1,4570,
4,4,2011,1,4-4-2011,1,4576,
4,4,2012,0.5,4-4-2012,0.5,4582,
4,4,2013,1,4-4-2013,1,4588,
4,4,2014,0.5,4-4-2014,0.5,4594,
4,4,2015,1,4-4-2015,1,4600,
4,4,2016,1,4-4-2016,1,4606,
4,4,2017,0.3,4-4-2017,0.3,4612,
4,4,2018,1,4-4-2018,1,4618,
4,4,2019,1,4-4-2019,1,4624,
4,4,2020,0.5,4-4-2020,0.5,4630,
4,4,2021,1,4-4-2021,1,4636,
4,4,2022,0.3,4-4-2022,0.3,4642,
4,4,2023,1,4-4-2023,1,4648,
4,4,2024,0.4,4-4-2024,0.4,4654,
4,4,2025,0.5,4-4-2025,0.5,4660,
4,4,2026,1,4-4-2026,1,4666,
4,4,2027,1,4-4-2027,1,4672,
4,4,2028,1,4-4-2028,1,4678,
4,4,2029,0.6,4-4-2029,0.6,4684,
4,4,2030,0.7,4-4-2030,0.7,4690,
4,4,2031,0.5,4-4-2031,0.5,4696,
4,4,2032,1,4-4-2032,1,4702,
4,4,2033,0.5,4-4-2033,0.5,4708,
4,4,2034,0.4,4-4-2034,0.4,4714,
4,4,2035,0.2,4-4-2035,0.2,4720,
4,4,2036,0.8,4-4-2036,0.8,4726,
4,4,2037,1,4-4-2037,1,4732,
4,4,2038,0.6,4-4-2038,0.6,4738,
4,4,2039,0.4,4-4-2039,0.4,4744,
4,4,2040,1,4-4-2040,1,4750,
4,4,2041,0.9,4-4-2041,0.9,4756,
4,4,2042,0.9,4-4-2042,0.9,4762,
4,4,2043,0.5,4-4-2043,0.5,4768,
4,4,2044,1,4-4-2044,1,4774,
4,4,2045,1,4-4-2045,1,4780,
4,4,2046,0.8,4-4-2046,0.8,4786,
4,4,2047,0.8,4-4-2047,0.8,4792,
4,4,2048,0.6,4-4-2048,0.6,4798,
4,4,2049,0.5,4-4-2049,0.5,4804,
4,4,2050,1,4-4-2050,1,4810,
4,4,2051,1,4-4-2051,1,4816,
4,4,2052,0.5,4-4-2052,0.5,4822,
4,4,2053,0.5,4-4-2053,0.5,4828,
4,4,2054,0.9,4-4-2054,0.9,4834,
4,4,2055,1,4-4-2055,1,4840,
4,4,2056,0.5,4-4-2056,0.5,4846,
4,4,2057,0.6,4-4-2057,0.6,4852,
4,4,2058,0.8,4-4-2058,0.8,4858,
4,4,2059,1,4-4-2059,1,4864,
4,4,2060,0.3,4-4-2060,0.3,4870,
4,4,2061,1,4-4-2061,1,4876,
4,4,2062,0.8,4-4-2062,0.8,4882,
4,4,2063,0.8,4-4-2063,0.8,4888,
4,4,2064,0.6,4-4-2064,0.6,4894,
4,4,2065,0.5,4-4-2065,0.5,4900,
4,4,2066,0.7,4-4-2066,0.7,4906,
4,4,2067,1,4-4-2067,1,4912,
4,4,2068,0.6,4-4-2068,0.6,4918,
4,4,2069,0.4,4-4-2069,0.4,4924,
4,4,2070,0.7,4-4-2070,0.7,4930,
4,4,2071,0.9,4-4-2071,0.9,4936,
4,4,2072,1,4-4-2072,1,4942,
4,4,2073,0.8,4-4-2073,0.8,4948,
4,4,2074,0.2,4-4-2074,0.2,4954,
4,4,2075,0.6,4-4-2075,0.6,4960,
4,4,2076,0.8,4-4-2076,0.8,4966,
4,4,2077,0,4-4-2077,0,4972,
4,4,2078,0.8,4-4-2078,0.8,4978,
4,4,2079,0.6,4-4-2079,0.6,4984,
4,4,2080,0.4,4-4-2080,0.4,4990,
4,4,2081,0.5,4-4-2081,0.5,4996,
4,4,2082,0.3,4-4-2082,0.3,5002,
4,4,2083,0,4-4-2083,0,5008,
4,4,2084,0.6,4-4-2084,0.6,5014,
4,4,2085,0.8,4-4-2085,0.8,5020,
4,4,2086,1,4-4-2086,1,5026,
4,4,2087,0.6,4-4-2087,0.6,5032,
4,4,2088,0.7,4-4-2088,0.7,5038,
4,4,2089,1,4-4-2089,1,5044,
4,4,2090,0.8,4-4-2090,0.8,5050,
4,4,2091,1,4-4-2091,1,5056,
4,4,2092,1,4-4-2092,1,5062,
4,4,2093,1,4-4-2093,1,5068,
4,4,2094,1,4-4-2094,1,5074,
4,4,2095,1,4-4-2095,1,5080,
4,4,2096,1,4-4-2096,1,5086,
4,4,2097,1,4-4-2097,1,5092,
4,4,2098,1,4-4-2098,1,5098,
4,4,2099,0.2,4-4-2099,0.2,5104,
4,4,2100,1,4-4-2100,1,5110,
4,4,2101,0.3,4-4-2101,0.3,5116,
4,4,2102,0.4,4-4-2102,0.4,5122,
4,4,2103,0.6,4-4-2103,0.6,5128,
4,4,2104,0.4,4-4-2104,0.4,5134,
4,4,2105,0.6,4-4-2105,0.6,5140,
4,4,2106,1,4-4-2106,1,5146,
4,4,2107,0.6,4-4-2107,0.6,5152,
4,4,2108,0.6,4-4-2108,0.6,5158,
